admitted_s,arrival_s,batch_size,comparison,e2e_ms,error,experiment,finished_s,first_token_s,output_tokens,preemptions,profile_name,prompt_tokens,recomputed_tokens,repeat,request_id,requested_output_tokens,tpot_ms,ttft_ms,variant
9299.385653982,9299.385652772,8,prefill,2036.6763359998004,,prefill-chunk16-128x32-b8-continuous-fcfs,9301.422329108,9299.838226814,32,0,128x32,128,0,1,request-000005,32,51.100074000010686,452.57404199946905,chunk16
9299.385925193,9299.385924339,8,prefill,2036.4144899995154,,prefill-chunk16-128x32-b8-continuous-fcfs,9301.422338829,9299.838228801,32,0,128x32,128,0,1,request-000006,32,51.100323483854396,452.30446200002916,chunk16
9299.385946719,9299.385946384,8,prefill,2036.3987250002538,,prefill-chunk16-128x32-b8-continuous-fcfs,9301.422345109,9299.838230227,32,0,128x32,128,0,1,request-000007,32,51.10048006451595,452.28384300025937,chunk16
9301.57618818,9301.576187557,8,prefill,2050.089330999981,,prefill-chunk16-128x32-b8-continuous-fcfs,9303.626276888,9302.015768083,32,0,128x32,128,0,2,request-000000,32,51.95189693550938,439.5805259991903,chunk16
9301.576257283,9301.576256848,8,prefill,2050.038321998727,,prefill-chunk16-128x32-b8-continuous-fcfs,9303.62629517,9302.015772675,32,0,128x32,128,0,2,request-000001,32,51.95233854834852,439.51582699992287,chunk16
9301.57627281,9301.576272386,8,prefill,2050.0295469992125,,prefill-chunk16-128x32-b8-continuous-fcfs,9303.626301933,9302.0157742,32,0,128x32,128,0,2,request-000002,32,51.95250751615188,439.5018139985041,chunk16
9301.576285395,9301.576285071,8,prefill,2050.0233550010307,,prefill-chunk16-128x32-b8-continuous-fcfs,9303.626308426,9302.015775846,32,0,128x32,128,0,2,request-000003,32,51.95266387096537,439.49077500110434,chunk16
9301.576304873,9301.576304489,8,prefill,2050.010320999718,,prefill-chunk16-128x32-b8-continuous-fcfs,9303.62631481,9302.015777784,32,0,128x32,128,0,2,request-000004,32,51.95280729035843,439.47329499860643,chunk16
9301.734545113,9301.73454311,8,prefill,2040.3700879996904,,prefill-chunk16-128x32-b8-continuous-fcfs,9303.774913198,9302.177079933,32,0,128x32,128,0,2,request-000005,32,51.54300854836389,442.53682300040964,chunk16
9301.734788608,9301.734788084,8,prefill,2040.135929999451,,prefill-chunk16-128x32-b8-continuous-fcfs,9303.774924014,9302.17708159,32,0,128x32,128,0,2,request-000006,32,51.543304000006174,442.29350599925965,chunk16
9301.734810118,9301.734809692,8,prefill,2040.1191560013103,,prefill-chunk16-128x32-b8-continuous-fcfs,9303.774928848,9302.177082998,32,0,128x32,128,0,2,request-000007,32,51.543414516169335,442.273306000061,chunk16
9303.940311405,9303.940310688,8,prefill,2038.1152959998872,,prefill-chunk16-128x32-b8-continuous-fcfs,9305.978425984,9304.402849961,32,0,128x32,128,0,3,request-000000,32,50.82503300001272,462.5392729994928,chunk16
9303.9403811,9303.940380599,8,prefill,2038.054786999055,,prefill-chunk16-128x32-b8-continuous-fcfs,9305.978435386,9304.402855171,32,0,128x32,128,0,3,request-000001,32,50.825168225797356,462.47457199933706,chunk16
9303.94039847,9303.940397952,8,prefill,2038.0435950009996,,prefill-chunk16-128x32-b8-continuous-fcfs,9305.978441547,9304.402856809,32,0,128x32,128,0,3,request-000002,32,50.82531412904979,462.4588570004562,chunk16
9303.940411441,9303.94041117,8,prefill,2038.0358599995816,,prefill-chunk16-128x32-b8-continuous-fcfs,9305.97844703,9304.402858603,32,0,128x32,128,0,3,request-000003,32,50.8254331290382,462.4474329993973,chunk16
9303.940426341,9303.940425921,8,prefill,2038.0270579989883,,prefill-chunk16-128x32-b8-continuous-fcfs,9305.978452979,9304.402860117,32,0,128x32,128,0,3,request-000004,32,50.8255761935523,462.4341959988669,chunk16
9304.109963984,9304.109962655,8,prefill,2030.0607119988854,,prefill-chunk16-128x32-b8-continuous-fcfs,9306.140023367,9304.573164767,32,0,128x32,128,0,3,request-000005,32,50.54382580642742,463.20211199963524,chunk16
9304.110279788,9304.110279191,8,prefill,2029.7562190007739,,prefill-chunk16-128x32-b8-continuous-fcfs,9306.14003541,9304.573166405,32,0,128x32,128,0,3,request-000006,32,50.5441614516331,462.88721400014765,chunk16
9304.110302221,9304.110301839,8,prefill,2029.7403349995875,,prefill-chunk16-128x32-b8-continuous-fcfs,9306.140042174,9304.573167578,32,0,128x32,128,0,3,request-000007,32,50.54434180642748,462.86573900033545,chunk16
9306.305567334,9306.305566798,8,prefill,2010.9244549985306,,prefill-chunk16-128x32-b8-continuous-fcfs,9308.316491253,9306.74311003,32,0,128x32,128,0,4,request-000000,32,50.7542329999729,437.5432319993706,chunk16
9306.305637849,9306.305637479,8,prefill,2010.8639480004058,,prefill-chunk16-128x32-b8-continuous-fcfs,9308.316501427,9306.743113612,32,0,128x32,128,0,4,request-000001,32,50.75444564517379,437.4761330000183,chunk16
9306.30565383,9306.305653627,8,prefill,2010.8541530007642,,prefill-chunk16-128x32-b8-continuous-fcfs,9308.31650778,9306.743115163,32,0,128x32,128,0,4,request-000002,32,50.75460054837505,437.4615360011376,chunk16
9306.30566629,9306.305666005,8,prefill,2010.8477599987964,,prefill-chunk16-128x32-b8-continuous-fcfs,9308.316513765,9306.743130571,32,0,128x32,128,0,4,request-000003,32,50.75429658063513,437.46456599910744,chunk16
9306.305680897,9306.305680557,8,prefill,2010.8393050013547,,prefill-chunk16-128x32-b8-continuous-fcfs,9308.316519862,9306.743132073,32,0,128x32,128,0,4,request-000004,32,50.75444480650232,437.4515159997827,chunk16
9306.411123201,9306.411122281,8,prefill,2003.992832998847,,prefill-chunk16-128x32-b8-continuous-fcfs,9308.415115114,9306.849670382,32,0,128x32,128,0,4,request-000005,32,50.498217161270254,438.54810099946917,chunk16
9306.46481855,9306.464817094,8,prefill,1998.766421000255,,prefill-chunk16-128x32-b8-continuous-fcfs,9308.463583515,9306.901681273,32,0,128x32,128,0,4,request-000006,32,50.38394329031073,436.86417900062224,chunk16
9306.464940207,9306.464939663,8,prefill,1998.6526140000933,,prefill-chunk16-128x32-b8-continuous-fcfs,9308.463592277,9306.901682703,32,0,128x32,128,0,4,request-000007,32,50.384179806461624,436.7430399997829,chunk16
9308.681634304,9308.681633846,8,prefill,1832.354131000102,,prefill-chunk32-128x32-b8-continuous-fcfs,9310.513987977,9308.927880354,32,0,128x32,128,0,0,request-000000,32,51.16476203223893,246.24650800069503,chunk32
9308.68168456,9308.681684287,8,prefill,1832.3143329998857,,prefill-chunk32-128x32-b8-continuous-fcfs,9310.51399862,9308.927885012,32,0,128x32,128,0,0,request-000001,32,51.16495509672301,246.20072500147216,chunk32
9308.681700027,9308.681699802,8,prefill,1832.3058999994828,,prefill-chunk32-128x32-b8-continuous-fcfs,9310.514005702,9308.927886636,32,0,128x32,128,0,0,request-000002,32,51.1651311612842,246.18683399967267,chunk32
9308.681712189,9308.681711916,8,prefill,1832.2995629987417,,prefill-chunk32-128x32-b8-continuous-fcfs,9310.514011479,9308.927888066,32,0,128x32,128,0,0,request-000003,32,51.16527138705996,246.1761499998829,chunk32
9308.681724492,9308.681724195,8,prefill,1832.3094040006254,,prefill-chunk32-128x32-b8-continuous-fcfs,9310.514033599,9308.927889194,32,0,128x32,128,0,0,request-000004,32,51.16594854840631,246.16499900002964,chunk32
9308.847449105,9308.847448097,8,prefill,1813.202891000401,,prefill-chunk32-128x32-b8-continuous-fcfs,9310.660650988,9309.102263778,32,0,128x32,128,0,0,request-000005,32,50.270555161278615,254.81568100076402,chunk32
9308.847496126,9308.847495742,8,prefill,1813.1662159994448,,prefill-chunk32-128x32-b8-continuous-fcfs,9310.660661958,9309.102265398,32,0,128x32,128,0,0,request-000006,32,50.27085677419006,254.76965599955292,chunk32
9308.847513495,9308.847513138,8,prefill,1813.1553330003953,,prefill-chunk32-128x32-b8-continuous-fcfs,9310.660668471,9309.102266663,32,0,128x32,128,0,0,request-000007,32,50.27102606454132,254.75352499961446,chunk32
9310.810846818,9310.810846216,8,prefill,1813.4081160005735,,prefill-chunk32-128x32-b8-continuous-fcfs,9312.624254332,9311.061228325,32,0,128x32,128,0,1,request-000000,32,50.420193774229,250.38210899947444,chunk32
9310.810913388,9310.810913054,8,prefill,1813.3515530007571,,prefill-chunk32-128x32-b8-continuous-fcfs,9312.624264607,9311.061233033,32,0,128x32,128,0,1,request-000001,32,50.42037335483802,250.3199790007784,chunk32
9310.810929478,9310.810929166,8,prefill,1813.3423269991908,,prefill-chunk32-128x32-b8-continuous-fcfs,9312.624271493,9311.061234658,32,0,128x32,128,0,1,request-000002,32,50.420543064495675,250.30549199982488,chunk32
9310.810941605,9310.810941333,8,prefill,1813.3370840005227,,prefill-chunk32-128x32-b8-continuous-fcfs,9312.624278417,9311.061236165,32,0,128x32,128,0,1,request-000003,32,50.42071780647553,250.2948319997813,chunk32
9310.810956537,9310.810956208,8,prefill,1813.3286379998026,,prefill-chunk32-128x32-b8-continuous-fcfs,9312.624284846,9311.061237352,32,0,128x32,128,0,1,request-000004,32,50.42088690325111,250.28114399901824,chunk32
9310.982316453,9310.982315462,8,prefill,1789.3483069983631,,prefill-chunk32-128x32-b8-continuous-fcfs,9312.771663769,9311.230443682,32,0,128x32,128,0,1,request-000005,32,49.71677699998714,248.12821999876178,chunk32
9310.982369275,9310.982368934,8,prefill,1789.3048650003038,,prefill-chunk32-128x32-b8-continuous-fcfs,9312.771673799,9311.23044596,32,0,128x32,128,0,1,request-000006,32,49.717027064499206,248.07702600082848,chunk32
9310.982386898,9310.982386454,8,prefill,1789.2927680004505,,prefill-chunk32-128x32-b8-continuous-fcfs,9312.771679222,9311.230447731,32,0,128x32,128,0,1,request-000007,32,49.71714487093718,248.06127700139768,chunk32
9312.9282698,9312.928269235,8,prefill,2056.500558999687,,prefill-chunk32-128x32-b8-continuous-fcfs,9314.984769794,9313.191651489,32,0,128x32,128,0,2,request-000000,32,57.842525967756835,263.3822539992252,chunk32
9312.928348832,9312.928348492,8,prefill,2056.431712000631,,prefill-chunk32-128x32-b8-continuous-fcfs,9314.984780204,9313.191656735,32,0,128x32,128,0,2,request-000001,32,57.842692548400656,263.3082430002105,chunk32
9312.928366457,9312.92836616,8,prefill,2056.4325539999118,,prefill-chunk32-128x32-b8-continuous-fcfs,9314.984798714,9313.191658663,32,0,128x32,128,0,2,request-000002,32,57.84322745163198,263.2925029993203,chunk32
9312.928380051,9312.928379715,8,prefill,2056.424975999107,,prefill-chunk32-128x32-b8-continuous-fcfs,9314.984804691,9313.191660633,32,0,128x32,128,0,2,request-000003,32,57.84335670966445,263.28091799950926,chunk32
9312.928394142,9312.92839379,8,prefill,2056.4165169998887,,prefill-chunk32-128x32-b8-continuous-fcfs,9314.984810307,9313.191662027,32,0,128x32,128,0,2,request-000004,32,57.84349290321012,263.26823700037494,chunk32
9313.048821071,9313.048819892,8,prefill,2041.8476579998242,,prefill-chunk32-128x32-b8-continuous-fcfs,9315.09066755,9313.310138424,32,0,128x32,128,0,2,request-000005,32,57.43642341933023,261.31853200058686,chunk32
9313.107661079,9313.107659761,8,prefill,2032.689292998839,,prefill-chunk32-128x32-b8-continuous-fcfs,9315.140349054,9313.368576787,32,0,128x32,128,0,2,request-000006,32,57.15394409678758,260.9170259984239,chunk32
9313.107727162,9313.107726473,8,prefill,2032.632635000482,,prefill-chunk32-128x32-b8-continuous-fcfs,9315.140359108,9313.368578526,32,0,128x32,128,0,2,request-000007,32,57.15421232255927,260.85205300114467,chunk32
9315.300649452,9315.300648714,8,prefill,1874.2312650010717,,prefill-chunk32-128x32-b8-continuous-fcfs,9317.174879979,9315.550712333,32,0,128x32,128,0,3,request-000000,32,52.39250470966058,250.0636190015939,chunk32
9315.300724585,9315.300724203,8,prefill,1874.1669320006622,,prefill-chunk32-128x32-b8-continuous-fcfs,9317.174891135,9315.550716366,32,0,128x32,128,0,3,request-000001,32,52.39273448387394,249.99216300057014,chunk32
9315.300743036,9315.300742686,8,prefill,1874.1552179999417,,prefill-chunk32-128x32-b8-continuous-fcfs,9317.174897904,9315.550717932,32,0,128x32,128,0,3,request-000002,32,52.392902322612976,249.9752459989395,chunk32
9315.300757849,9315.300757476,8,prefill,1874.146895001104,,prefill-chunk32-128x32-b8-continuous-fcfs,9317.174904371,9315.550719974,32,0,128x32,128,0,3,request-000003,32,52.3930450645205,249.96249800096848,chunk32
9315.300773283,9315.300772982,8,prefill,1874.138003000553,,prefill-chunk32-128x32-b8-continuous-fcfs,9317.174910985,9315.550721142,32,0,128x32,128,0,3,request-000004,32,52.39322074193032,249.94816000071296,chunk32
9315.472156867,9315.472155842,8,prefill,1852.1505659991817,,prefill-chunk32-128x32-b8-continuous-fcfs,9317.324306408,9315.72224811,32,0,128x32,128,0,3,request-000005,32,51.679299935483044,250.09226799920725,chunk32
9315.472209677,9315.472209244,8,prefill,1852.1072799994727,,prefill-chunk32-128x32-b8-continuous-fcfs,9317.324316524,9315.722250018,32,0,128x32,128,0,3,request-000006,32,51.679564709693004,250.0407739989896,chunk32
9315.472227707,9315.472227362,8,prefill,1852.0943520015862,,prefill-chunk32-128x32-b8-continuous-fcfs,9317.324321714,9315.722251567,32,0,128x32,128,0,3,request-000007,32,51.679682161310694,250.02420500095468,chunk32
9317.479491375,9317.479490406,8,prefill,1832.9305309998745,,prefill-chunk32-128x32-b8-continuous-fcfs,9319.312420937,9317.735498928,32,0,128x32,128,0,4,request-000000,32,50.8684519032437,256.0085219993198,chunk32
9317.479559521,9317.479559102,8,prefill,1832.8725380015385,,prefill-chunk32-128x32-b8-continuous-fcfs,9319.31243164,9317.735503417,32,0,128x32,128,0,4,request-000001,32,50.868652354878456,255.94431500030623,chunk32
9317.479575127,9317.479574856,8,prefill,1832.8635369998665,,prefill-chunk32-128x32-b8-continuous-fcfs,9319.312438393,9317.735504927,32,0,128x32,128,0,4,request-000002,32,50.868821483867755,255.93007099996612,chunk32
9317.479587042,9317.479586756,8,prefill,1832.8583759994217,,prefill-chunk32-128x32-b8-continuous-fcfs,9319.312445132,9317.73550636,32,0,128x32,128,0,4,request-000003,32,50.86899264513763,255.91960400015523,chunk32
9317.479600555,9317.47960033,8,prefill,1832.8508400009014,,prefill-chunk32-128x32-b8-continuous-fcfs,9319.31245117,9317.735507474,32,0,128x32,128,0,4,request-000004,32,50.86915148386916,255.9071440009575,chunk32
9317.649813882,9317.649812785,8,prefill,1819.4564659988828,,prefill-chunk32-128x32-b8-continuous-fcfs,9319.469269251,9317.902674318,32,0,128x32,128,0,4,request-000005,32,50.53532041934123,252.86153299930447,chunk32
9317.649866754,9317.649866399,8,prefill,1819.4145130000834,,prefill-chunk32-128x32-b8-continuous-fcfs,9319.469280912,9317.902675599,32,0,128x32,128,0,4,request-000006,32,50.535655258089164,252.8091999993194,chunk32
9317.649885655,9317.649885238,8,prefill,1819.4107600011193,,prefill-chunk32-128x32-b8-continuous-fcfs,9319.469295998,9317.902676569,32,0,128x32,128,0,4,request-000007,32,50.53611061292383,252.79133100048057,chunk32
9319.688055245,9319.688054712,8,batching,1023.4971800000494,,batching-static-right-skewed-b8-static-fcfs,9320.711551892,9319.839353429,19,0,right-skewed,46,0,0,request-000000,19,48.45547016662345,151.2987170008273,static
9319.839479254,9319.839478254,8,batching,1606.5533719993255,,batching-static-right-skewed-b8-static-fcfs,9321.446031626,9320.977900579,10,0,right-skewed,80,0,0,request-000001,10,52.014560777630926,1138.422325000647,static
9319.83952177,9319.839521511,8,batching,1550.866063000285,,batching-static-right-skewed-b8-static-fcfs,9321.390387574,9320.819310619,12,0,right-skewed,17,0,0,request-000002,12,51.916086818230475,979.7891079997498,static
9319.839536259,9319.839535922,8,batching,1448.4906360012246,,batching-static-right-skewed-b8-static-fcfs,9321.288026558,9320.925028054,8,0,right-skewed,49,0,0,request-000003,8,51.85692914294902,1085.4921320005815,static
9319.839548156,9319.839547822,8,batching,1801.5926199987007,,batching-static-right-skewed-b8-static-fcfs,9321.641140442,9320.925034495,15,0,right-skewed,61,0,0,request-000004,15,51.15042478571143,1085.4866729987407,static
9319.839560102,9319.839559829,8,batching,2530.8626440000808,,batching-static-right-skewed-b8-static-fcfs,9322.370422473,9321.544610256,18,0,right-skewed,248,0,0,request-000005,18,48.57718923534883,1705.0504269991507,static
9319.839670467,9319.839670166,8,batching,2431.6024250001647,,batching-static-right-skewed-b8-static-fcfs,9322.271272591,9321.034717269,26,0,right-skewed,81,0,0,request-000006,26,49.46221288002562,1195.0471029995242,static
9319.88795537,9319.887954725,8,batching,1989.9476560003677,,batching-static-right-skewed-b8-static-fcfs,9321.877902381,9320.872908672,21,0,right-skewed,36,0,0,request-000007,21,50.24968545003503,984.9539469996671,static
9319.887992439,9319.887992166,8,batching,2190.972504000456,,batching-static-right-skewed-b8-static-fcfs,9322.07896467,9320.872910309,25,0,right-skewed,45,0,0,request-000008,25,50.25226504161159,984.9181430017779,static
9319.888009533,9319.888009069,8,batching,3950.1120029999583,,batching-static-right-skewed-b8-static-fcfs,9323.838121072,9322.589023116,25,0,right-skewed,57,0,0,request-000009,25,52.04574816669568,2701.014046999262,static
9319.888036528,9319.888035883,8,batching,4341.648548001103,,batching-static-right-skewed-b8-static-fcfs,9324.229684431,9322.95464368,26,0,right-skewed,169,0,0,request-000010,26,51.00163004004571,3066.6077969999606,static
9319.888076542,9319.888076255,8,batching,3752.7746800005843,,batching-static-right-skewed-b8-static-fcfs,9323.640850935,9322.536516631,22,0,right-skewed,41,0,0,request-000011,22,52.587347809527444,2648.440376000508,static
9319.888088161,9319.888087883,8,batching,3998.0593059990497,,batching-static-right-skewed-b8-static-fcfs,9323.886147189,9322.536520502,27,0,right-skewed,36,0,0,request-000012,27,51.908718730723756,2648.432619000232,static
9319.936821104,9319.936820515,8,batching,3654.267773999891,,batching-static-right-skewed-b8-static-fcfs,9323.591088289,9322.53652194,21,0,right-skewed,35,0,0,request-000013,21,52.72831745005533,2599.701424998784,static
9319.936855511,9319.936854986,8,batching,3380.9998700016877,,batching-static-right-skewed-b8-static-fcfs,9323.317854856,9323.111410303,5,0,right-skewed,214,0,0,request-000014,5,51.61113825033681,3174.5553170003404,static
9319.936906771,9319.936906334,8,batching,3547.157764000076,,batching-static-right-skewed-b8-static-fcfs,9323.484064098,9322.589030723,18,0,right-skewed,52,0,0,request-000015,18,52.64902205881834,2652.1243890001642,static
9319.93691922,9319.93691899,8,batching,3380.946604998826,,batching-static-right-skewed-b8-static-fcfs,9323.317865595,9323.007086779,7,0,right-skewed,180,0,0,request-000016,7,51.79646933326391,3070.1677889992425,static
